geo_key,county_name,township_name,village_name,candidate_no,candidate_name,running_mate,party_name,elected_note,votes,vote_percentage,valid_votes,invalid_votes,total_votes,electorate,turnout_ratio,prov_city,county_city,township,village
10007210020,彰化縣,田尾鄉,正義村,1,朱立倫,NA,中國國民黨,NA,142,25.45,558,11,569,847,67.18,10,007,210,0020
10007210020,彰化縣,田尾鄉,正義村,2,蔡英文,NA,民主進步黨,*,313,56.09,558,11,569,847,67.18,10,007,210,0020
10007210020,彰化縣,田尾鄉,正義村,3,宋楚瑜,NA,親民黨,NA,103,18.46,558,11,569,847,67.18,10,007,210,0020
10007220001,彰化縣,埤頭鄉,和豊村,1,朱立倫,NA,中國國民黨,NA,360,25.19,1429,37,1466,2364,62.01,10,007,220,0001
10007220001,彰化縣,埤頭鄉,和豊村,2,蔡英文,NA,民主進步黨,*,863,60.39,1429,37,1466,2364,62.01,10,007,220,0001
10007220001,彰化縣,埤頭鄉,和豊村,3,宋楚瑜,NA,親民黨,NA,206,14.42,1429,37,1466,2364,62.01,10,007,220,0001
10007220002,彰化縣,埤頭鄉,興農村,1,朱立倫,NA,中國國民黨,NA,310,28.39,1092,23,1115,1667,66.89,10,007,220,0002
10007220002,彰化縣,埤頭鄉,興農村,2,蔡英文,NA,民主進步黨,*,636,58.24,1092,23,1115,1667,66.89,10,007,220,0002
10007220002,彰化縣,埤頭鄉,興農村,3,宋楚瑜,NA,親民黨,NA,146,13.37,1092,23,1115,1667,66.89,10,007,220,0002
10007220003,彰化縣,埤頭鄉,埤頭村,1,朱立倫,NA,中國國民黨,NA,270,26.37,1024,16,1040,1599,65.04,10,007,220,0003
10007220003,彰化縣,埤頭鄉,埤頭村,2,蔡英文,NA,民主進步黨,*,652,63.67,1024,16,1040,1599,65.04,10,007,220,0003
10007220003,彰化縣,埤頭鄉,埤頭村,3,宋楚瑜,NA,親民黨,NA,102,9.96,1024,16,1040,1599,65.04,10,007,220,0003
10007220004,彰化縣,埤頭鄉,豊崙村,1,朱立倫,NA,中國國民黨,NA,484,34.28,1412,18,1430,2265,63.13,10,007,220,0004
10007220004,彰化縣,埤頭鄉,豊崙村,2,蔡英文,NA,民主進步黨,*,682,48.3,1412,18,1430,2265,63.13,10,007,220,0004
10007220004,彰化縣,埤頭鄉,豊崙村,3,宋楚瑜,NA,親民黨,NA,246,17.42,1412,18,1430,2265,63.13,10,007,220,0004
10007220005,彰化縣,埤頭鄉,崙子村,1,朱立倫,NA,中國國民黨,NA,242,32.22,751,17,768,1205,63.73,10,007,220,0005
10007220005,彰化縣,埤頭鄉,崙子村,2,蔡英文,NA,民主進步黨,*,411,54.73,751,17,768,1205,63.73,10,007,220,0005
10007220005,彰化縣,埤頭鄉,崙子村,3,宋楚瑜,NA,親民黨,NA,98,13.05,751,17,768,1205,63.73,10,007,220,0005
10007220006,彰化縣,埤頭鄉,永豊村,1,朱立倫,NA,中國國民黨,NA,260,26.83,969,26,995,1540,64.61,10,007,220,0006
10007220006,彰化縣,埤頭鄉,永豊村,2,蔡英文,NA,民主進步黨,*,567,58.51,969,26,995,1540,64.61,10,007,220,0006
10007220006,彰化縣,埤頭鄉,永豊村,3,宋楚瑜,NA,親民黨,NA,142,14.65,969,26,995,1540,64.61,10,007,220,0006
10007220007,彰化縣,埤頭鄉,合興村,1,朱立倫,NA,中國國民黨,NA,640,31.48,2033,32,2065,3176,65.02,10,007,220,0007
10007220007,彰化縣,埤頭鄉,合興村,2,蔡英文,NA,民主進步黨,*,1073,52.78,2033,32,2065,3176,65.02,10,007,220,0007
10007220007,彰化縣,埤頭鄉,合興村,3,宋楚瑜,NA,親民黨,NA,320,15.74,2033,32,2065,3176,65.02,10,007,220,0007
10007220008,彰化縣,埤頭鄉,平原村,1,朱立倫,NA,中國國民黨,NA,350,28.36,1234,32,1266,1993,63.52,10,007,220,0008
10007220008,彰化縣,埤頭鄉,平原村,2,蔡英文,NA,民主進步黨,*,720,58.35,1234,32,1266,1993,63.52,10,007,220,0008
10007220008,彰化縣,埤頭鄉,平原村,3,宋楚瑜,NA,親民黨,NA,164,13.29,1234,32,1266,1993,63.52,10,007,220,0008
10007220009,彰化縣,埤頭鄉,崙腳村,1,朱立倫,NA,中國國民黨,NA,132,28.76,459,11,470,705,66.67,10,007,220,0009
10007220009,彰化縣,埤頭鄉,崙腳村,2,蔡英文,NA,民主進步黨,*,268,58.39,459,11,470,705,66.67,10,007,220,0009
10007220009,彰化縣,埤頭鄉,崙腳村,3,宋楚瑜,NA,親民黨,NA,59,12.85,459,11,470,705,66.67,10,007,220,0009
10007220010,彰化縣,埤頭鄉,元埔村,1,朱立倫,NA,中國國民黨,NA,95,25.2,377,9,386,569,67.84,10,007,220,0010
10007220010,彰化縣,埤頭鄉,元埔村,2,蔡英文,NA,民主進步黨,*,241,63.93,377,9,386,569,67.84,10,007,220,0010
10007220010,彰化縣,埤頭鄉,元埔村,3,宋楚瑜,NA,親民黨,NA,41,10.88,377,9,386,569,67.84,10,007,220,0010
10007220011,彰化縣,埤頭鄉,芙朝村,1,朱立倫,NA,中國國民黨,NA,283,30.4,931,23,954,1516,62.93,10,007,220,0011
10007220011,彰化縣,埤頭鄉,芙朝村,2,蔡英文,NA,民主進步黨,*,552,59.29,931,23,954,1516,62.93,10,007,220,0011
10007220011,彰化縣,埤頭鄉,芙朝村,3,宋楚瑜,NA,親民黨,NA,96,10.31,931,23,954,1516,62.93,10,007,220,0011
10007220012,彰化縣,埤頭鄉,新庄村,1,朱立倫,NA,中國國民黨,NA,156,22.03,708,9,717,1055,67.96,10,007,220,0012
10007220012,彰化縣,埤頭鄉,新庄村,2,蔡英文,NA,民主進步黨,*,508,71.75,708,9,717,1055,67.96,10,007,220,0012
10007220012,彰化縣,埤頭鄉,新庄村,3,宋楚瑜,NA,親民黨,NA,44,6.21,708,9,717,1055,67.96,10,007,220,0012
10007220013,彰化縣,埤頭鄉,陸嘉村,1,朱立倫,NA,中國國民黨,NA,90,18.29,492,8,500,773,64.68,10,007,220,0013
10007220013,彰化縣,埤頭鄉,陸嘉村,2,蔡英文,NA,民主進步黨,*,345,70.12,492,8,500,773,64.68,10,007,220,0013
10007220013,彰化縣,埤頭鄉,陸嘉村,3,宋楚瑜,NA,親民黨,NA,57,11.59,492,8,500,773,64.68,10,007,220,0013
10007220014,彰化縣,埤頭鄉,竹圍村,1,朱立倫,NA,中國國民黨,NA,120,18.96,633,9,642,1013,63.38,10,007,220,0014
10007220014,彰化縣,埤頭鄉,竹圍村,2,蔡英文,NA,民主進步黨,*,431,68.09,633,9,642,1013,63.38,10,007,220,0014
10007220014,彰化縣,埤頭鄉,竹圍村,3,宋楚瑜,NA,親民黨,NA,82,12.95,633,9,642,1013,63.38,10,007,220,0014
10007220015,彰化縣,埤頭鄉,中和村,1,朱立倫,NA,中國國民黨,NA,232,25.84,898,9,907,1394,65.06,10,007,220,0015
10007220015,彰化縣,埤頭鄉,中和村,2,蔡英文,NA,民主進步黨,*,583,64.92,898,9,907,1394,65.06,10,007,220,0015
10007220015,彰化縣,埤頭鄉,中和村,3,宋楚瑜,NA,親民黨,NA,83,9.24,898,9,907,1394,65.06,10,007,220,0015
10007220016,彰化縣,埤頭鄉,庄內村,1,朱立倫,NA,中國國民黨,NA,114,18.72,609,10,619,1004,61.65,10,007,220,0016
10007220016,彰化縣,埤頭鄉,庄內村,2,蔡英文,NA,民主進步黨,*,425,69.79,609,10,619,1004,61.65,10,007,220,0016
10007220016,彰化縣,埤頭鄉,庄內村,3,宋楚瑜,NA,親民黨,NA,70,11.49,609,10,619,1004,61.65,10,007,220,0016
10007220017,彰化縣,埤頭鄉,大湖村,1,朱立倫,NA,中國國民黨,NA,99,17.65,561,11,572,904,63.27,10,007,220,0017
10007220017,彰化縣,埤頭鄉,大湖村,2,蔡英文,NA,民主進步黨,*,396,70.59,561,11,572,904,63.27,10,007,220,0017
10007220017,彰化縣,埤頭鄉,大湖村,3,宋楚瑜,NA,親民黨,NA,66,11.76,561,11,572,904,63.27,10,007,220,0017
10007230001,彰化縣,芳苑鄉,芳苑村,1,朱立倫,NA,中國國民黨,NA,138,26.74,516,5,521,942,55.31,10,007,230,0001
10007230001,彰化縣,芳苑鄉,芳苑村,2,蔡英文,NA,民主進步黨,*,312,60.47,516,5,521,942,55.31,10,007,230,0001
10007230001,彰化縣,芳苑鄉,芳苑村,3,宋楚瑜,NA,親民黨,NA,66,12.79,516,5,521,942,55.31,10,007,230,0001
10007230002,彰化縣,芳苑鄉,芳中村,1,朱立倫,NA,中國國民黨,NA,78,29.66,263,8,271,412,65.78,10,007,230,0002
10007230002,彰化縣,芳苑鄉,芳中村,2,蔡英文,NA,民主進步黨,*,166,63.12,263,8,271,412,65.78,10,007,230,0002
10007230002,彰化縣,芳苑鄉,芳中村,3,宋楚瑜,NA,親民黨,NA,19,7.22,263,8,271,412,65.78,10,007,230,0002
10007230003,彰化縣,芳苑鄉,仁愛村,1,朱立倫,NA,中國國民黨,NA,144,33.03,436,9,445,749,59.41,10,007,230,0003
10007230003,彰化縣,芳苑鄉,仁愛村,2,蔡英文,NA,民主進步黨,*,252,57.8,436,9,445,749,59.41,10,007,230,0003
10007230003,彰化縣,芳苑鄉,仁愛村,3,宋楚瑜,NA,親民黨,NA,40,9.17,436,9,445,749,59.41,10,007,230,0003
10007230004,彰化縣,芳苑鄉,信義村,1,朱立倫,NA,中國國民黨,NA,96,32.32,297,9,306,567,53.97,10,007,230,0004
10007230004,彰化縣,芳苑鄉,信義村,2,蔡英文,NA,民主進步黨,*,170,57.24,297,9,306,567,53.97,10,007,230,0004
10007230004,彰化縣,芳苑鄉,信義村,3,宋楚瑜,NA,親民黨,NA,31,10.44,297,9,306,567,53.97,10,007,230,0004
10007230005,彰化縣,芳苑鄉,後寮村,1,朱立倫,NA,中國國民黨,NA,180,32.09,561,14,575,937,61.37,10,007,230,0005
10007230005,彰化縣,芳苑鄉,後寮村,2,蔡英文,NA,民主進步黨,*,283,50.45,561,14,575,937,61.37,10,007,230,0005
10007230005,彰化縣,芳苑鄉,後寮村,3,宋楚瑜,NA,親民黨,NA,98,17.47,561,14,575,937,61.37,10,007,230,0005
10007230006,彰化縣,芳苑鄉,三合村,1,朱立倫,NA,中國國民黨,NA,338,26.78,1262,16,1278,2069,61.77,10,007,230,0006
10007230006,彰化縣,芳苑鄉,三合村,2,蔡英文,NA,民主進步黨,*,735,58.24,1262,16,1278,2069,61.77,10,007,230,0006
10007230006,彰化縣,芳苑鄉,三合村,3,宋楚瑜,NA,親民黨,NA,189,14.98,1262,16,1278,2069,61.77,10,007,230,0006
10007230007,彰化縣,芳苑鄉,永興村,1,朱立倫,NA,中國國民黨,NA,245,30.25,810,17,827,1361,60.76,10,007,230,0007
10007230007,彰化縣,芳苑鄉,永興村,2,蔡英文,NA,民主進步黨,*,476,58.77,810,17,827,1361,60.76,10,007,230,0007
10007230007,彰化縣,芳苑鄉,永興村,3,宋楚瑜,NA,親民黨,NA,89,10.99,810,17,827,1361,60.76,10,007,230,0007
10007230008,彰化縣,芳苑鄉,五俊村,1,朱立倫,NA,中國國民黨,NA,59,24.18,244,0,244,478,51.05,10,007,230,0008
10007230008,彰化縣,芳苑鄉,五俊村,2,蔡英文,NA,民主進步黨,*,159,65.16,244,0,244,478,51.05,10,007,230,0008
10007230008,彰化縣,芳苑鄉,五俊村,3,宋楚瑜,NA,親民黨,NA,26,10.66,244,0,244,478,51.05,10,007,230,0008
10007230009,彰化縣,芳苑鄉,路上村,1,朱立倫,NA,中國國民黨,NA,114,29.92,381,5,386,684,56.43,10,007,230,0009
10007230009,彰化縣,芳苑鄉,路上村,2,蔡英文,NA,民主進步黨,*,227,59.58,381,5,386,684,56.43,10,007,230,0009
10007230009,彰化縣,芳苑鄉,路上村,3,宋楚瑜,NA,親民黨,NA,40,10.5,381,5,386,684,56.43,10,007,230,0009
10007230010,彰化縣,芳苑鄉,路平村,1,朱立倫,NA,中國國民黨,NA,165,35.33,467,12,479,718,66.71,10,007,230,0010
10007230010,彰化縣,芳苑鄉,路平村,2,蔡英文,NA,民主進步黨,*,235,50.32,467,12,479,718,66.71,10,007,230,0010
10007230010,彰化縣,芳苑鄉,路平村,3,宋楚瑜,NA,親民黨,NA,67,14.35,467,12,479,718,66.71,10,007,230,0010
10007230011,彰化縣,芳苑鄉,三成村,1,朱立倫,NA,中國國民黨,NA,144,24.66,584,10,594,997,59.58,10,007,230,0011
10007230011,彰化縣,芳苑鄉,三成村,2,蔡英文,NA,民主進步黨,*,376,64.38,584,10,594,997,59.58,10,007,230,0011
10007230011,彰化縣,芳苑鄉,三成村,3,宋楚瑜,NA,親民黨,NA,64,10.96,584,10,594,997,59.58,10,007,230,0011
10007230012,彰化縣,芳苑鄉,福榮村,1,朱立倫,NA,中國國民黨,NA,96,26.59,361,5,366,601,60.9,10,007,230,0012
10007230012,彰化縣,芳苑鄉,福榮村,2,蔡英文,NA,民主進步黨,*,229,63.43,361,5,366,601,60.9,10,007,230,0012
10007230012,彰化縣,芳苑鄉,福榮村,3,宋楚瑜,NA,親民黨,NA,36,9.97,361,5,366,601,60.9,10,007,230,0012
10007230013,彰化縣,芳苑鄉,頂廍村,1,朱立倫,NA,中國國民黨,NA,102,31,329,9,338,580,58.28,10,007,230,0013
10007230013,彰化縣,芳苑鄉,頂廍村,2,蔡英文,NA,民主進步黨,*,193,58.66,329,9,338,580,58.28,10,007,230,0013
10007230013,彰化縣,芳苑鄉,頂廍村,3,宋楚瑜,NA,親民黨,NA,34,10.33,329,9,338,580,58.28,10,007,230,0013
10007230014,彰化縣,芳苑鄉,新街村,1,朱立倫,NA,中國國民黨,NA,67,16.92,396,14,410,838,48.93,10,007,230,0014
10007230014,彰化縣,芳苑鄉,新街村,2,蔡英文,NA,民主進步黨,*,285,71.97,396,14,410,838,48.93,10,007,230,0014
10007230014,彰化縣,芳苑鄉,新街村,3,宋楚瑜,NA,親民黨,NA,44,11.11,396,14,410,838,48.93,10,007,230,0014
10007230015,彰化縣,芳苑鄉,王功村,1,朱立倫,NA,中國國民黨,NA,205,16.69,1228,23,1251,2077,60.23,10,007,230,0015
10007230015,彰化縣,芳苑鄉,王功村,2,蔡英文,NA,民主進步黨,*,890,72.48,1228,23,1251,2077,60.23,10,007,230,0015
10007230015,彰化縣,芳苑鄉,王功村,3,宋楚瑜,NA,親民黨,NA,133,10.83,1228,23,1251,2077,60.23,10,007,230,0015
10007230016,彰化縣,芳苑鄉,博愛村,1,朱立倫,NA,中國國民黨,NA,76,17.84,426,6,432,677,63.81,10,007,230,0016
10007230016,彰化縣,芳苑鄉,博愛村,2,蔡英文,NA,民主進步黨,*,303,71.13,426,6,432,677,63.81,10,007,230,0016
10007230016,彰化縣,芳苑鄉,博愛村,3,宋楚瑜,NA,親民黨,NA,47,11.03,426,6,432,677,63.81,10,007,230,0016
10007230017,彰化縣,芳苑鄉,和平村,1,朱立倫,NA,中國國民黨,NA,91,20.97,434,6,440,770,57.14,10,007,230,0017
10007230017,彰化縣,芳苑鄉,和平村,2,蔡英文,NA,民主進步黨,*,298,68.66,434,6,440,770,57.14,10,007,230,0017
10007230017,彰化縣,芳苑鄉,和平村,3,宋楚瑜,NA,親民黨,NA,45,10.37,434,6,440,770,57.14,10,007,230,0017
10007230018,彰化縣,芳苑鄉,民生村,1,朱立倫,NA,中國國民黨,NA,60,15.96,376,13,389,667,58.32,10,007,230,0018
10007230018,彰化縣,芳苑鄉,民生村,2,蔡英文,NA,民主進步黨,*,283,75.27,376,13,389,667,58.32,10,007,230,0018
10007230018,彰化縣,芳苑鄉,民生村,3,宋楚瑜,NA,親民黨,NA,33,8.78,376,13,389,667,58.32,10,007,230,0018
10007230019,彰化縣,芳苑鄉,興仁村,1,朱立倫,NA,中國國民黨,NA,119,16.08,740,10,750,1279,58.64,10,007,230,0019
10007230019,彰化縣,芳苑鄉,興仁村,2,蔡英文,NA,民主進步黨,*,532,71.89,740,10,750,1279,58.64,10,007,230,0019
10007230019,彰化縣,芳苑鄉,興仁村,3,宋楚瑜,NA,親民黨,NA,89,12.03,740,10,750,1279,58.64,10,007,230,0019
10007230020,彰化縣,芳苑鄉,新寶村,1,朱立倫,NA,中國國民黨,NA,197,20.52,960,7,967,1596,60.59,10,007,230,0020
10007230020,彰化縣,芳苑鄉,新寶村,2,蔡英文,NA,民主進步黨,*,610,63.54,960,7,967,1596,60.59,10,007,230,0020
10007230020,彰化縣,芳苑鄉,新寶村,3,宋楚瑜,NA,親民黨,NA,153,15.94,960,7,967,1596,60.59,10,007,230,0020
10007230021,彰化縣,芳苑鄉,草湖村,1,朱立倫,NA,中國國民黨,NA,239,28.42,841,20,861,1417,60.76,10,007,230,0021
10007230021,彰化縣,芳苑鄉,草湖村,2,蔡英文,NA,民主進步黨,*,459,54.58,841,20,861,1417,60.76,10,007,230,0021
10007230021,彰化縣,芳苑鄉,草湖村,3,宋楚瑜,NA,親民黨,NA,143,17,841,20,861,1417,60.76,10,007,230,0021
10007230022,彰化縣,芳苑鄉,文津村,1,朱立倫,NA,中國國民黨,NA,130,24.16,538,1,539,1017,53,10,007,230,0022
10007230022,彰化縣,芳苑鄉,文津村,2,蔡英文,NA,民主進步黨,*,326,60.59,538,1,539,1017,53,10,007,230,0022
10007230022,彰化縣,芳苑鄉,文津村,3,宋楚瑜,NA,親民黨,NA,82,15.24,538,1,539,1017,53,10,007,230,0022
10007230023,彰化縣,芳苑鄉,建平村,1,朱立倫,NA,中國國民黨,NA,292,24.09,1212,18,1230,2081,59.11,10,007,230,0023
10007230023,彰化縣,芳苑鄉,建平村,2,蔡英文,NA,民主進步黨,*,733,60.48,1212,18,1230,2081,59.11,10,007,230,0023
10007230023,彰化縣,芳苑鄉,建平村,3,宋楚瑜,NA,親民黨,NA,187,15.43,1212,18,1230,2081,59.11,10,007,230,0023
10007230024,彰化縣,芳苑鄉,崙腳村,1,朱立倫,NA,中國國民黨,NA,111,26.3,422,8,430,736,58.42,10,007,230,0024
10007230024,彰化縣,芳苑鄉,崙腳村,2,蔡英文,NA,民主進步黨,*,219,51.9,422,8,430,736,58.42,10,007,230,0024
10007230024,彰化縣,芳苑鄉,崙腳村,3,宋楚瑜,NA,親民黨,NA,92,21.8,422,8,430,736,58.42,10,007,230,0024
10007230025,彰化縣,芳苑鄉,新生村,1,朱立倫,NA,中國國民黨,NA,170,21.55,789,14,803,1337,60.06,10,007,230,0025
10007230025,彰化縣,芳苑鄉,新生村,2,蔡英文,NA,民主進步黨,*,513,65.02,789,14,803,1337,60.06,10,007,230,0025
10007230025,彰化縣,芳苑鄉,新生村,3,宋楚瑜,NA,親民黨,NA,106,13.43,789,14,803,1337,60.06,10,007,230,0025
10007230026,彰化縣,芳苑鄉,漢寶村,1,朱立倫,NA,中國國民黨,NA,494,22.33,2212,59,2271,3096,73.35,10,007,230,0026
10007230026,彰化縣,芳苑鄉,漢寶村,2,蔡英文,NA,民主進步黨,*,1361,61.53,2212,59,2271,3096,73.35,10,007,230,0026
10007230026,彰化縣,芳苑鄉,漢寶村,3,宋楚瑜,NA,親民黨,NA,357,16.14,2212,59,2271,3096,73.35,10,007,230,0026
10007240001,彰化縣,大城鄉,潭墘村,1,朱立倫,NA,中國國民黨,NA,172,26.22,656,6,662,1122,59,10,007,240,0001
10007240001,彰化縣,大城鄉,潭墘村,2,蔡英文,NA,民主進步黨,*,430,65.55,656,6,662,1122,59,10,007,240,0001
10007240001,彰化縣,大城鄉,潭墘村,3,宋楚瑜,NA,親民黨,NA,54,8.23,656,6,662,1122,59,10,007,240,0001
10007240002,彰化縣,大城鄉,上山村,1,朱立倫,NA,中國國民黨,NA,184,30.41,605,7,612,1106,55.33,10,007,240,0002
10007240002,彰化縣,大城鄉,上山村,2,蔡英文,NA,民主進步黨,*,336,55.54,605,7,612,1106,55.33,10,007,240,0002
10007240002,彰化縣,大城鄉,上山村,3,宋楚瑜,NA,親民黨,NA,85,14.05,605,7,612,1106,55.33,10,007,240,0002
10007240003,彰化縣,大城鄉,東城村,1,朱立倫,NA,中國國民黨,NA,257,33.99,756,16,772,1302,59.29,10,007,240,0003
10007240003,彰化縣,大城鄉,東城村,2,蔡英文,NA,民主進步黨,*,358,47.35,756,16,772,1302,59.29,10,007,240,0003
10007240003,彰化縣,大城鄉,東城村,3,宋楚瑜,NA,親民黨,NA,141,18.65,756,16,772,1302,59.29,10,007,240,0003
10007240004,彰化縣,大城鄉,西城村,1,朱立倫,NA,中國國民黨,NA,157,33.69,466,9,475,839,56.62,10,007,240,0004
10007240004,彰化縣,大城鄉,西城村,2,蔡英文,NA,民主進步黨,*,244,52.36,466,9,475,839,56.62,10,007,240,0004
10007240004,彰化縣,大城鄉,西城村,3,宋楚瑜,NA,親民黨,NA,65,13.95,466,9,475,839,56.62,10,007,240,0004
10007240005,彰化縣,大城鄉,大城村,1,朱立倫,NA,中國國民黨,NA,217,37.67,576,14,590,989,59.66,10,007,240,0005
10007240005,彰化縣,大城鄉,大城村,2,蔡英文,NA,民主進步黨,*,245,42.53,576,14,590,989,59.66,10,007,240,0005
10007240005,彰化縣,大城鄉,大城村,3,宋楚瑜,NA,親民黨,NA,114,19.79,576,14,590,989,59.66,10,007,240,0005
10007240006,彰化縣,大城鄉,菜寮村,1,朱立倫,NA,中國國民黨,NA,214,36.33,589,16,605,1063,56.91,10,007,240,0006
10007240006,彰化縣,大城鄉,菜寮村,2,蔡英文,NA,民主進步黨,*,279,47.37,589,16,605,1063,56.91,10,007,240,0006
10007240006,彰化縣,大城鄉,菜寮村,3,宋楚瑜,NA,親民黨,NA,96,16.3,589,16,605,1063,56.91,10,007,240,0006
10007240007,彰化縣,大城鄉,山腳村,1,朱立倫,NA,中國國民黨,NA,164,23.46,699,17,716,1278,56.03,10,007,240,0007
10007240007,彰化縣,大城鄉,山腳村,2,蔡英文,NA,民主進步黨,*,442,63.23,699,17,716,1278,56.03,10,007,240,0007
10007240007,彰化縣,大城鄉,山腳村,3,宋楚瑜,NA,親民黨,NA,93,13.3,699,17,716,1278,56.03,10,007,240,0007
10007240008,彰化縣,大城鄉,永和村,1,朱立倫,NA,中國國民黨,NA,121,30.95,391,8,399,697,57.25,10,007,240,0008
10007240008,彰化縣,大城鄉,永和村,2,蔡英文,NA,民主進步黨,*,213,54.48,391,8,399,697,57.25,10,007,240,0008
10007240008,彰化縣,大城鄉,永和村,3,宋楚瑜,NA,親民黨,NA,57,14.58,391,8,399,697,57.25,10,007,240,0008
10007240009,彰化縣,大城鄉,頂庄村,1,朱立倫,NA,中國國民黨,NA,96,25.07,383,7,390,690,56.52,10,007,240,0009
10007240009,彰化縣,大城鄉,頂庄村,2,蔡英文,NA,民主進步黨,*,235,61.36,383,7,390,690,56.52,10,007,240,0009
10007240009,彰化縣,大城鄉,頂庄村,3,宋楚瑜,NA,親民黨,NA,52,13.58,383,7,390,690,56.52,10,007,240,0009
10007240010,彰化縣,大城鄉,公館村,1,朱立倫,NA,中國國民黨,NA,221,36.89,599,16,615,1057,58.18,10,007,240,0010
10007240010,彰化縣,大城鄉,公館村,2,蔡英文,NA,民主進步黨,*,316,52.75,599,16,615,1057,58.18,10,007,240,0010
10007240010,彰化縣,大城鄉,公館村,3,宋楚瑜,NA,親民黨,NA,62,10.35,599,16,615,1057,58.18,10,007,240,0010
10007240011,彰化縣,大城鄉,臺西村,1,朱立倫,NA,中國國民黨,NA,109,22.38,487,8,495,898,55.12,10,007,240,0011
10007240011,彰化縣,大城鄉,臺西村,2,蔡英文,NA,民主進步黨,*,303,62.22,487,8,495,898,55.12,10,007,240,0011
10007240011,彰化縣,大城鄉,臺西村,3,宋楚瑜,NA,親民黨,NA,75,15.4,487,8,495,898,55.12,10,007,240,0011
10007240012,彰化縣,大城鄉,東港村,1,朱立倫,NA,中國國民黨,NA,183,28.5,642,10,652,1181,55.21,10,007,240,0012
10007240012,彰化縣,大城鄉,東港村,2,蔡英文,NA,民主進步黨,*,275,42.83,642,10,652,1181,55.21,10,007,240,0012
10007240012,彰化縣,大城鄉,東港村,3,宋楚瑜,NA,親民黨,NA,184,28.66,642,10,652,1181,55.21,10,007,240,0012
10007240013,彰化縣,大城鄉,西港村,1,朱立倫,NA,中國國民黨,NA,174,34.46,505,9,514,910,56.48,10,007,240,0013
10007240013,彰化縣,大城鄉,西港村,2,蔡英文,NA,民主進步黨,*,210,41.58,505,9,514,910,56.48,10,007,240,0013
10007240013,彰化縣,大城鄉,西港村,3,宋楚瑜,NA,親民黨,NA,121,23.96,505,9,514,910,56.48,10,007,240,0013
10007240014,彰化縣,大城鄉,豐美村,1,朱立倫,NA,中國國民黨,NA,163,31.65,515,9,524,886,59.14,10,007,240,0014
10007240014,彰化縣,大城鄉,豐美村,2,蔡英文,NA,民主進步黨,*,291,56.5,515,9,524,886,59.14,10,007,240,0014
10007240014,彰化縣,大城鄉,豐美村,3,宋楚瑜,NA,親民黨,NA,61,11.84,515,9,524,886,59.14,10,007,240,0014
10007240015,彰化縣,大城鄉,三豐村,1,朱立倫,NA,中國國民黨,NA,119,35.31,337,6,343,678,50.59,10,007,240,0015
10007240015,彰化縣,大城鄉,三豐村,2,蔡英文,NA,民主進步黨,*,178,52.82,337,6,343,678,50.59,10,007,240,0015
10007240015,彰化縣,大城鄉,三豐村,3,宋楚瑜,NA,親民黨,NA,40,11.87,337,6,343,678,50.59,10,007,240,0015
10007250001,彰化縣,竹塘鄉,竹元村,1,朱立倫,NA,中國國民黨,NA,205,29.29,700,21,721,1104,65.31,10,007,250,0001
10007250001,彰化縣,竹塘鄉,竹元村,2,蔡英文,NA,民主進步黨,*,412,58.86,700,21,721,1104,65.31,10,007,250,0001
10007250001,彰化縣,竹塘鄉,竹元村,3,宋楚瑜,NA,親民黨,NA,83,11.86,700,21,721,1104,65.31,10,007,250,0001
10007250002,彰化縣,竹塘鄉,竹塘村,1,朱立倫,NA,中國國民黨,NA,423,35.88,1179,17,1196,1815,65.9,10,007,250,0002
10007250002,彰化縣,竹塘鄉,竹塘村,2,蔡英文,NA,民主進步黨,*,636,53.94,1179,17,1196,1815,65.9,10,007,250,0002
10007250002,彰化縣,竹塘鄉,竹塘村,3,宋楚瑜,NA,親民黨,NA,120,10.18,1179,17,1196,1815,65.9,10,007,250,0002
10007250003,彰化縣,竹塘鄉,小西村,1,朱立倫,NA,中國國民黨,NA,158,33.76,468,8,476,768,61.98,10,007,250,0003
10007250003,彰化縣,竹塘鄉,小西村,2,蔡英文,NA,民主進步黨,*,261,55.77,468,8,476,768,61.98,10,007,250,0003
10007250003,彰化縣,竹塘鄉,小西村,3,宋楚瑜,NA,親民黨,NA,49,10.47,468,8,476,768,61.98,10,007,250,0003
10007250004,彰化縣,竹塘鄉,民靖村,1,朱立倫,NA,中國國民黨,NA,139,29.83,466,6,472,754,62.6,10,007,250,0004
10007250004,彰化縣,竹塘鄉,民靖村,2,蔡英文,NA,民主進步黨,*,261,56.01,466,6,472,754,62.6,10,007,250,0004
10007250004,彰化縣,竹塘鄉,民靖村,3,宋楚瑜,NA,親民黨,NA,66,14.16,466,6,472,754,62.6,10,007,250,0004
10007250005,彰化縣,竹塘鄉,五庄村,1,朱立倫,NA,中國國民黨,NA,180,18.6,968,15,983,1497,65.66,10,007,250,0005
10007250005,彰化縣,竹塘鄉,五庄村,2,蔡英文,NA,民主進步黨,*,707,73.04,968,15,983,1497,65.66,10,007,250,0005
10007250005,彰化縣,竹塘鄉,五庄村,3,宋楚瑜,NA,親民黨,NA,81,8.37,968,15,983,1497,65.66,10,007,250,0005
10007250006,彰化縣,竹塘鄉,樹腳村,1,朱立倫,NA,中國國民黨,NA,93,20.39,456,11,467,639,73.08,10,007,250,0006
